   0.0000000e+00   3.1925103e-01
   1.0101010e-01   6.1836534e-01
   2.0202020e-01   1.2772145e+00
   3.0303030e-01   2.6828601e+00
   4.0404040e-01   3.0386635e+00
   5.0505051e-01   3.0751867e+00
   6.0606061e-01   4.2690194e+00
   7.0707071e-01   5.0098399e+00
   8.0808081e-01   4.7280367e+00
   9.0909091e-01   5.3414628e+00
   1.0101010e+00   6.1301792e+00
   1.1111111e+00   5.9023165e+00
   1.2121212e+00   7.1833666e+00
   1.3131313e+00   6.8222079e+00
   1.4141414e+00   8.8547838e+00
   1.5151515e+00   8.9670885e+00
   1.6161616e+00   9.2385777e+00
   1.7171717e+00   1.0657717e+01
   1.8181818e+00   1.1098662e+01
   1.9191919e+00   1.1489376e+01
   2.0202020e+00   1.2715659e+01
   2.1212121e+00   1.2745792e+01
   2.2222222e+00   1.3188507e+01
   2.3232323e+00   1.3859153e+01
   2.4242424e+00   1.3874935e+01
   2.5252525e+00   1.5759679e+01
   2.6262626e+00   1.4932436e+01
   2.7272727e+00   1.5797278e+01
   2.8282828e+00   1.6707881e+01
   2.9292929e+00   1.7694000e+01
   3.0303030e+00   1.7909108e+01
   3.1313131e+00   1.9189191e+01
   3.2323232e+00   1.9923078e+01
   3.3333333e+00   1.9063227e+01
   3.4343434e+00   2.0391832e+01
   3.5353535e+00   2.0416494e+01
   3.6363636e+00   2.1983811e+01
   3.7373737e+00   2.3283509e+01
   3.8383838e+00   2.1943339e+01
   3.9393939e+00   2.3627080e+01
   4.0404040e+00   2.3543617e+01
   4.1414141e+00   2.5630393e+01
   4.2424242e+00   2.5233536e+01
   4.3434343e+00   2.6053770e+01
   4.4444444e+00   2.5824667e+01
   4.5454545e+00   2.7681025e+01
   4.6464646e+00   2.8420662e+01
   4.7474747e+00   2.7536658e+01
   4.8484848e+00   2.8937165e+01
   4.9494949e+00   2.9289780e+01
   5.0505051e+00   3.0166115e+01
   5.1515152e+00   3.0051774e+01
   5.2525253e+00   3.1486283e+01
   5.3535354e+00   3.1210351e+01
   5.4545455e+00   3.2446968e+01
   5.5555556e+00   3.3600524e+01
   5.6565657e+00   3.3816021e+01
   5.7575758e+00   3.4737273e+01
   5.8585859e+00   3.5029654e+01
   5.9595960e+00   3.5426068e+01
   6.0606061e+00   3.5704420e+01
   6.1616162e+00   3.5448988e+01
   6.2626263e+00   3.6950536e+01
   6.3636364e+00   3.7942172e+01
   6.4646465e+00   3.8778746e+01
   6.5656566e+00   3.9370834e+01
   6.6666667e+00   3.9376784e+01
   6.7676768e+00   4.0606218e+01
   6.8686869e+00   4.1911727e+01
   6.9696970e+00   4.1393543e+01
   7.0707071e+00   4.2824473e+01
   7.1717172e+00   4.2764900e+01
   7.2727273e+00   4.2693320e+01
   7.3737374e+00   4.3584915e+01
   7.4747475e+00   4.5096756e+01
   7.5757576e+00   4.5268866e+01
   7.6767677e+00   4.6413764e+01
   7.7777778e+00   4.6185676e+01
   7.8787879e+00   4.6601752e+01
   7.9797980e+00   4.6879753e+01
   8.0808081e+00   4.8407086e+01
   8.1818182e+00   4.8486029e+01
   8.2828283e+00   4.8973044e+01
   8.3838384e+00   5.0350624e+01
   8.4848485e+00   5.0134695e+01
   8.5858586e+00   5.0407569e+01
   8.6868687e+00   5.1922549e+01
   8.7878788e+00   5.1912362e+01
   8.8888889e+00   5.2500315e+01
   8.9898990e+00   5.4232485e+01
   9.0909091e+00   5.3201185e+01
   9.1919192e+00   5.5021965e+01
   9.2929293e+00   5.5268224e+01
   9.3939394e+00   5.5763138e+01
   9.4949495e+00   5.6714584e+01
   9.5959596e+00   5.6537561e+01
   9.6969697e+00   5.8001875e+01
   9.7979798e+00   5.8362125e+01
   9.8989899e+00   5.9363545e+01
   1.0000000e+01   5.9458262e+01
