   0.0000000e+00  -1.2767380e-01
   1.0101010e-01   5.8733625e-02
   2.0202020e-01   9.4431706e-01
   3.0303030e-01   7.3763824e-01
   4.0404040e-01   2.3050106e+00
   5.0505051e-01   3.3134571e+00
   6.0606061e-01   3.6341075e+00
   7.0707071e-01   4.3005209e+00
   8.0808081e-01   5.5236306e+00
   9.0909091e-01   5.4441903e+00
   1.0101010e+00   5.0747203e+00
   1.1111111e+00   6.8205784e+00
   1.2121212e+00   6.5543262e+00
   1.3131313e+00   7.1503611e+00
   1.4141414e+00   8.0801127e+00
   1.5151515e+00   7.5321267e+00
   1.6161616e+00   8.5464762e+00
   1.7171717e+00   9.4990212e+00
   1.8181818e+00   8.4573507e+00
   1.9191919e+00   1.0268161e+01
   2.0202020e+00   1.1437614e+01
   2.1212121e+00   1.0868505e+01
   2.2222222e+00   1.2040107e+01
   2.3232323e+00   1.2178917e+01
   2.4242424e+00   1.2459601e+01
   2.5252525e+00   1.3716877e+01
   2.6262626e+00   1.4946990e+01
   2.7272727e+00   1.4286666e+01
   2.8282828e+00   1.4828142e+01
   2.9292929e+00   1.5540761e+01
   3.0303030e+00   1.5468977e+01
   3.1313131e+00   1.6521312e+01
   3.2323232e+00   1.7271137e+01
   3.3333333e+00   1.7659537e+01
   3.4343434e+00   1.7915188e+01
   3.5353535e+00   1.7865823e+01
   3.6363636e+00   1.9305026e+01
   3.7373737e+00   1.9776285e+01
   3.8383838e+00   2.0284594e+01
   3.9393939e+00   2.1318183e+01
   4.0404040e+00   2.1480227e+01
   4.1414141e+00   2.2042101e+01
   4.2424242e+00   2.2537237e+01
   4.3434343e+00   2.2784342e+01
   4.4444444e+00   2.3624976e+01
   4.5454545e+00   2.4249052e+01
   4.6464646e+00   2.4361457e+01
   4.7474747e+00   2.5079133e+01
   4.8484848e+00   2.5314889e+01
   4.9494949e+00   2.6414168e+01
   5.0505051e+00   2.6747327e+01
   5.1515152e+00   2.8133692e+01
   5.2525253e+00   2.8095340e+01
   5.3535354e+00   2.9272612e+01
   5.4545455e+00   2.8615703e+01
   5.5555556e+00   3.0021077e+01
   5.6565657e+00   2.9336248e+01
   5.7575758e+00   3.1078932e+01
   5.8585859e+00   3.1538632e+01
   5.9595960e+00   3.1748718e+01
   6.0606061e+00   3.2105814e+01
   6.1616162e+00   3.2237596e+01
   6.2626263e+00   3.3003044e+01
   6.3636364e+00   3.3703002e+01
   6.4646465e+00   3.3660732e+01
   6.5656566e+00   3.5214646e+01
   6.6666667e+00   3.5329848e+01
   6.7676768e+00   3.6294055e+01
   6.8686869e+00   3.6477952e+01
   6.9696970e+00   3.6969819e+01
   7.0707071e+00   3.7362646e+01
   7.1717172e+00   3.9078135e+01
   7.2727273e+00   3.8544903e+01
   7.3737374e+00   3.8520876e+01
   7.4747475e+00   3.9766002e+01
   7.5757576e+00   4.1070699e+01
   7.6767677e+00   4.0800203e+01
   7.7777778e+00   4.1522813e+01
   7.8787879e+00   4.2084862e+01
   7.9797980e+00   4.1709670e+01
   8.0808081e+00   4.2982130e+01
   8.1818182e+00   4.2444567e+01
   8.2828283e+00   4.4361711e+01
   8.3838384e+00   4.3916540e+01
   8.4848485e+00   4.5364753e+01
   8.5858586e+00   4.6087664e+01
   8.6868687e+00   4.6014104e+01
   8.7878788e+00   4.7274286e+01
   8.8888889e+00   4.6932309e+01
   8.9898990e+00   4.7078634e+01
   9.0909091e+00   4.8669994e+01
   9.1919192e+00   4.9156469e+01
   9.2929293e+00   4.9931417e+01
   9.3939394e+00   5.0150597e+01
   9.4949495e+00   5.0344493e+01
   9.5959596e+00   5.0824040e+01
   9.6969697e+00   5.0006125e+01
   9.7979798e+00   5.2102245e+01
   9.8989899e+00   5.2481696e+01
   1.0000000e+01   5.2819463e+01
