   0.0000000e+00   3.3289422e-01
   1.0101010e-01   1.9882420e-01
   2.0202020e-01   1.4833063e+00
   3.0303030e-01   1.7642750e+00
   4.0404040e-01   2.6174112e+00
   5.0505051e-01   3.1149534e+00
   6.0606061e-01   4.1918126e+00
   7.0707071e-01   3.5264461e+00
   8.0808081e-01   4.1303205e+00
   9.0909091e-01   4.2927525e+00
   1.0101010e+00   4.9128415e+00
   1.1111111e+00   5.8163009e+00
   1.2121212e+00   6.0912789e+00
   1.3131313e+00   6.9375152e+00
   1.4141414e+00   7.7897400e+00
   1.5151515e+00   8.8710589e+00
   1.6161616e+00   8.7474109e+00
   1.7171717e+00   9.4998343e+00
   1.8181818e+00   9.1903797e+00
   1.9191919e+00   1.0284045e+01
   2.0202020e+00   1.0411333e+01
   2.1212121e+00   1.0677201e+01
   2.2222222e+00   1.1494703e+01
   2.3232323e+00   1.1674153e+01
   2.4242424e+00   1.3934614e+01
   2.5252525e+00   1.3836459e+01
   2.6262626e+00   1.3636448e+01
   2.7272727e+00   1.4810124e+01
   2.8282828e+00   1.5230750e+01
   2.9292929e+00   1.4814827e+01
   3.0303030e+00   1.6220644e+01
   3.1313131e+00   1.6809469e+01
   3.2323232e+00   1.7962704e+01
   3.3333333e+00   1.7930073e+01
   3.4343434e+00   1.7218746e+01
   3.5353535e+00   1.8405453e+01
   3.6363636e+00   1.8789922e+01
   3.7373737e+00   2.0014207e+01
   3.8383838e+00   1.9833435e+01
   3.9393939e+00   1.9854433e+01
   4.0404040e+00   2.1600018e+01
   4.1414141e+00   2.1116832e+01
   4.2424242e+00   2.3538229e+01
   4.3434343e+00   2.2244081e+01
   4.4444444e+00   2.3838704e+01
   4.5454545e+00   2.3890030e+01
   4.6464646e+00   2.4039663e+01
   4.7474747e+00   2.4616673e+01
   4.8484848e+00   2.5313575e+01
   4.9494949e+00   2.6439056e+01
   5.0505051e+00   2.6242141e+01
   5.1515152e+00   2.7334443e+01
   5.2525253e+00   2.7322997e+01
   5.3535354e+00   2.7733663e+01
   5.4545455e+00   2.8102958e+01
   5.5555556e+00   2.9033268e+01
   5.6565657e+00   2.9197512e+01
   5.7575758e+00   3.1347648e+01
   5.8585859e+00   3.0666627e+01
   5.9595960e+00   3.1326707e+01
   6.0606061e+00   3.1032251e+01
   6.1616162e+00   3.2137200e+01
   6.2626263e+00   3.2734792e+01
   6.3636364e+00   3.3226367e+01
   6.4646465e+00   3.3830666e+01
   6.5656566e+00   3.4719214e+01
   6.6666667e+00   3.4491031e+01
   6.7676768e+00   3.4456681e+01
   6.8686869e+00   3.6871642e+01
   6.9696970e+00   3.7088959e+01
   7.0707071e+00   3.6473252e+01
   7.1717172e+00   3.8149939e+01
   7.2727273e+00   3.6855769e+01
   7.3737374e+00   3.9409450e+01
   7.4747475e+00   4.0185413e+01
   7.5757576e+00   3.9774997e+01
   7.6767677e+00   3.9163770e+01
   7.7777778e+00   4.1247860e+01
   7.8787879e+00   4.0373993e+01
   7.9797980e+00   4.0954782e+01
   8.0808081e+00   4.2417590e+01
   8.1818182e+00   4.2320819e+01
   8.2828283e+00   4.3873581e+01
   8.3838384e+00   4.4152317e+01
   8.4848485e+00   4.4662019e+01
   8.5858586e+00   4.4999758e+01
   8.6868687e+00   4.5461019e+01
   8.7878788e+00   4.5942854e+01
   8.8888889e+00   4.6798722e+01
   8.9898990e+00   4.7691672e+01
   9.0909091e+00   4.8428195e+01
   9.1919192e+00   4.7836039e+01
   9.2929293e+00   4.9920191e+01
   9.3939394e+00   4.8513719e+01
   9.4949495e+00   4.9091967e+01
   9.5959596e+00   5.0282752e+01
   9.6969697e+00   5.1389486e+01
   9.7979798e+00   5.2489559e+01
   9.8989899e+00   5.2421660e+01
   1.0000000e+01   5.2720352e+01
