   0.0000000e+00  -2.9318593e-02
   1.0101010e-01   1.8350366e-01
   2.0202020e-01   1.7833045e+00
   3.0303030e-01   2.5801720e+00
   4.0404040e-01   2.2831215e+00
   5.0505051e-01   2.9703036e+00
   6.0606061e-01   3.7515927e+00
   7.0707071e-01   4.1313000e+00
   8.0808081e-01   6.0887745e+00
   9.0909091e-01   5.3825986e+00
   1.0101010e+00   7.5311075e+00
   1.1111111e+00   7.4075697e+00
   1.2121212e+00   6.7509657e+00
   1.3131313e+00   8.4527904e+00
   1.4141414e+00   8.0931271e+00
   1.5151515e+00   8.2478879e+00
   1.6161616e+00   9.6677152e+00
   1.7171717e+00   1.0689639e+01
   1.8181818e+00   1.1233324e+01
   1.9191919e+00   1.1620567e+01
   2.0202020e+00   1.1984166e+01
   2.1212121e+00   1.2795530e+01
   2.2222222e+00   1.3679280e+01
   2.3232323e+00   1.4234965e+01
   2.4242424e+00   1.3949615e+01
   2.5252525e+00   1.4729992e+01
   2.6262626e+00   1.6007449e+01
   2.7272727e+00   1.6025547e+01
   2.8282828e+00   1.6934541e+01
   2.9292929e+00   1.6787563e+01
   3.0303030e+00   1.7753439e+01
   3.1313131e+00   1.7982054e+01
   3.2323232e+00   1.8996246e+01
   3.3333333e+00   2.0341640e+01
   3.4343434e+00   1.9847552e+01
   3.5353535e+00   2.1414674e+01
   3.6363636e+00   2.2136024e+01
   3.7373737e+00   2.1482727e+01
   3.8383838e+00   2.2907457e+01
   3.9393939e+00   2.3286773e+01
   4.0404040e+00   2.3806959e+01
   4.1414141e+00   2.4275308e+01
   4.2424242e+00   2.6070657e+01
   4.3434343e+00   2.6066946e+01
   4.4444444e+00   2.7055405e+01
   4.5454545e+00   2.6756716e+01
   4.6464646e+00   2.8530849e+01
   4.7474747e+00   2.8848844e+01
   4.8484848e+00   2.8885683e+01
   4.9494949e+00   2.9875285e+01
   5.0505051e+00   2.9407616e+01
   5.1515152e+00   3.0705180e+01
   5.2525253e+00   3.1158765e+01
   5.3535354e+00   3.1729490e+01
   5.4545455e+00   3.2524716e+01
   5.5555556e+00   3.3324748e+01
   5.6565657e+00   3.3340053e+01
   5.7575758e+00   3.4418883e+01
   5.8585859e+00   3.4500960e+01
   5.9595960e+00   3.5721423e+01
   6.0606061e+00   3.5097928e+01
   6.1616162e+00   3.6403786e+01
   6.2626263e+00   3.7447605e+01
   6.3636364e+00   3.8250784e+01
   6.4646465e+00   3.8518179e+01
   6.5656566e+00   3.9112549e+01
   6.6666667e+00   4.0518608e+01
   6.7676768e+00   4.0150744e+01
   6.8686869e+00   4.1382235e+01
   6.9696970e+00   4.1171723e+01
   7.0707071e+00   4.2118899e+01
   7.1717172e+00   4.2230745e+01
   7.2727273e+00   4.2962454e+01
   7.3737374e+00   4.4747522e+01
   7.4747475e+00   4.4795039e+01
   7.5757576e+00   4.4448896e+01
   7.6767677e+00   4.5721405e+01
   7.7777778e+00   4.6300641e+01
   7.8787879e+00   4.6516785e+01
   7.9797980e+00   4.7273977e+01
   8.0808081e+00   4.7817948e+01
   8.1818182e+00   4.7944164e+01
   8.2828283e+00   4.9730436e+01
   8.3838384e+00   4.9496984e+01
   8.4848485e+00   5.0570323e+01
   8.5858586e+00   5.0198756e+01
   8.6868687e+00   5.1511188e+01
   8.7878788e+00   5.2371259e+01
   8.8888889e+00   5.3718143e+01
   8.9898990e+00   5.4133696e+01
   9.0909091e+00   5.4222891e+01
   9.1919192e+00   5.5018452e+01
   9.2929293e+00   5.5647528e+01
   9.3939394e+00   5.6101115e+01
   9.4949495e+00   5.6048397e+01
   9.5959596e+00   5.6424376e+01
   9.6969697e+00   5.7334689e+01
   9.7979798e+00   5.7910160e+01
   9.8989899e+00   5.8942997e+01
   1.0000000e+01   5.9482857e+01
